FN|RGL|Regional Air Lines|MAROC REGIONAL|Morocco|
FM|CSH|Shanghai Airlines|SHANGHAI AIR|China|Part of China Eastern Airlines
FL|TRS|AirTran Airways|CITRUS|United States|defunct, last flight 12/30/2014, now part of Southwest Airlines
FK|WTA|Africa West|WEST TOGO|Togo|
FK|KEW|Keewatin Air|BLIZZARD|Canada|
FJ|FJI|Fiji Airways|PACIFIC|Fiji|
FI|ICE|Icelandair|ICEAIR|Iceland|
FH|FHY|Freebird Airlines|FREEBIRD AIR|Turkey|
FH|FUA|Futura International Airways|FUTURA|Spain|defunct
FG|AFG|Ariana Afghan Airlines|ARIANA|Afghanistan|
FF||Airshop||Netherlands|
FE|FEA|Far Eastern Air Transport|Far Eastern|Taiwan|
FE|WCP|Primaris Airlines|WHITECAP|United States|
FD||Royal Flying Doctor Service|FLYDOC|Australia|
FD|AIQ|Thai AirAsia|THAI ASIA|Thailand|
FC|WBA|Finncomm Airlines|WESTBIRD|Finland|
FB|LZB|Bulgaria Air|FLYING BULGARIA|Bulgaria|
FA|SFR|Safair|CARGO|South Africa|
F9|FFT|Frontier Airlines|FRONTIER FLIGHT|United States|
F7|BBO|Flybaboo|BABOO|Switzerland|
F6|RCK|FaroeJet|ROCKROSE|Faroe Islands|
F5|COZ|Cosmic Air|COSMIC AIR|Nepal|
F4|NBK|Albarka Air|AL-AIR|Nigeria|
F3|FSW|Faso Airways|FASO|Burkina Faso|
F2|FLM|Fly Air|FLY WORLD|Turkey|
EZ|EIA|Evergreen International Airlines|EVERGREEN|United States|
EZ|SUS|Sun Air of Scandinavia|SUNSCAN|Denmark|
EY|EFL|Eagle Air|FLYING EAGLE|Tanzania|
EY|ETD|Etihad Airways|ETIHAD|United Arab Emirates|
EX|BJK|Atlantic Airlines|BLACKJACK|United States|
EX|SDO|Air Santo Domingo|AERO DOMINGO|Dominican Republic|
EW|EWG|Eurowings|EUROWINGS|Germany|
EV|ASQ|Atlantic Southeast Airlines|ACEY|United States|Merged into ExpressJet Airlines
EV|ASQ|ExpressJet|ACEY|United States|
EU|EEA|Empresa Ecuatoriana De Aviación|ECUATORIANA|Ecuador|
ET|ETH|Ethiopian Airlines|ETHIOPIAN|Ethiopia|
ES|DHX|DHL International|DILMUN|Bahrain|
ER|DHL|Astar Air Cargo|D-H-L|United States|defunct, DHL
EQ|TAE|TAME|TAME|Ecuador|Transporte Aéreos Militares Ecuatorianos
EP|IRC|Iran Aseman Airlines|ASEMAN|Iran|
EO|LHN|Express One International|LONGHORN|United States|defunct
EO|ALX|Hewa Bora Airways|ALLCONGO|Democratic Republic of the Congo|
EN|DLA|Air Dolomiti|DOLOMITI|Italy|
EM*|AEB|Aero Benin|AEROBEN|Benin|defunct
EM|CFS|Empire Airlines|EMPIRE AIR|United States|
EL|ANK|Air Nippon|ANK AIR|Japan|merged into All Nippon Airways, ICAO code no longer allocated
EL|ELB|Ellinair|ELLINAIR HELLAS|Greece|
EK|UAE|Emirates Airlines|EMIRATES|United Arab Emirates|
EJ|NEA|New England Airlines|NEW ENGLAND|United States|
EI|EIN|Aer Lingus|SHAMROCK|Ireland|
EI|EIN|Aer Lingus|SHAMROCK|Ireland|
EH|AKX|Air Nippon Network Co. Ltd.|ALFA WING|Japan|merged into ANA Wings
EH|SET|SAETA|SAETA|Ecuador|
EG|JAA|Japan Asia Airways|ASIA|Japan|defunct
EE|EAY|Aero Airlines|REVAL|Estonia|defunct
ED*|ABQ|Airblue|PAKBLUE|Pakistan|
EC|TWN|Avialeasing Aviation Company|TWINARROW|Uzbekistan|
EC|EJU|easyJet Europe|ALPINE|Austria|
EA|EAL|Eastern Air Lines|EASTERN|United States|defunct
EA|EAL|European Air Express|STAR WING|Germany|
E9|CXS|Boston-Maine Airways|CLIPPER CONNECTION|United States|Pan Am Clipper Connection Pan Am III
E8|ELG|Alpi Eagles|ALPI EAGLES|Italy|defunct, ICAO code no longer allocated
E7|ESF|Estafeta Carga Aérea||Mexico|
E7|EAF|European Aviation Air Charter|EUROCHARTER|United Kingdom|
E6||Bringer Air Cargo Taxi Aéreo||Brazil|
E5|BRZ|Samara Airlines|BERYOZA|Russia|defunct
E4|RSO|Aero Asia International|AERO ASIA|Pakistan|defunct
E3|DMO|Domodedovo Airlines|DOMODEDOVO|Russia|defunct
E3|VGO|Sabaidee Airways|VIRGO|Thailand|
E2|EWE|Eurowings Europe|EUROWINGS|Austria|
E2|KMP|Kampuchea Airlines|KAMPUCHEA|Cambodia|IATA was KT
E2|GRN|Rio Grande Air|GRANDE|United States|defunct
E1||Everbread||United Kingdom|
E0|ESS|Eos Airlines|NEW DAWN|United States|
DY|NAX|Norwegian Air Shuttle|NOR SHUTTLE|Norway|
DX|DTR|DAT Danish Air Transport|DANISH|Denmark|
DW|UCR|Aero-Charter Ukraine|CHARTER UKRAINE|Ukraine|
DV|LTF|Lufttaxi Fluggesellschaft|Garfield|Germany|
DV|ACK|Nantucket Airlines|ACK AIR|United States|WAS 9k
DU|NLH|Norwegian Long Haul|NORSTAR|Norway|subsidiary of Norwegian Air Shuttle
DT|DTA|TAAG Angola Airlines|DTA|Angola|
DS|EZS|easyJet Switzerland|TOPSWISS|Switzerland|
DQ||Coastal Air|U.S. Virgin Islands|United States|
DP|FCA|First Choice Airways|JETSET|United Kingdom|
DO|DOA|Dominicana de Aviación|DOMINICANA|Dominican Republic|defunct
DN|NAA|Norwegian Air Argentina|NORUEGA|Argentina|subsidiary of Norwegian Air Shuttle
DM||Maersk||Denmark|Defunct
DL|DAL|Delta Air Lines|DELTA|United States|
DK|ELA|Eastland Air||Australia|
DJ|WAJ|AirAsia Japan|WING ASIA|Japan|
DJ|PBN|Pacific Blue|BLUEBIRD|New Zealand|Controlled Dupe IATA with Virgin Australia
DJ|PLB|Polynesian Blue|POLYBLUE|New Zealand|Controlled Dupe IATA, Code reserved but not in use, PBN (Bluebird) used.
DI|BAG|Dba|SPEEDWAY|Germany|Merged into Air Berlin
DI|NRS|Norwegian Air UK|REDNOSE|United Kingdom|subsidiary of Norwegian Air Shuttle
DH|DVA|Discovery Airways|DISCOVERY AIRWAYS|United States|
DH|IDE|Independence Air|INDEPENDENCE AIR|United States|defunct
DH|NAN|Norwegian Air Norway|NORSHIP|Norway|subsidiary of Norwegian Air Shuttle
DG|SRQ|Cebgo|BLUE JAY|Philippines|Formerly SEAir, South East Asian Airlines and Tigerair Philippines
DE|CFG|Condor Flugdienst|CONDOR|Germany|
DD|DDL|Danish Air Lines||Denmark|defunct
DD|NOK|Nok Air|NOK AIR|Thailand|
DC|GAO|Golden Air|GOLDEN|Sweden|
DB|BZH|Brit Air|BRITAIR|France|
DA|GRG|Air Georgia|AIR GEORGIA|Georgia|
D9|DNV|Donavia|DONAVIA|Russia|formerly Aeroflot-Don
D8|IBK|Norwegian Air International (Norway)|NORTRANS|Norway|
D8|IBK|Norwegian Air International|NORTRANS|Ireland|subsidiary of Norwegian Air Shuttle[34]
D7|XAX|AirAsia X|XANADU|Malaysia|
D7|XFA|FlyAsianXpress|FAX AIR|Malaysia|
D6|ILN|Interair South Africa|INLINE|South Africa|
D5|DAU|Dauair|DAUAIR|Germany|
D4|LID|Alidaunia|ALIDA|Italy|
D3|DAO|Daallo Airlines|DALO AIRLINES|Djibouti|
D2|SSF|Severstal Air Company|SEVERSTAL|Russia|
D0|DHK|DHL Air Limited|WORLD EXPRESS|United Kingdom|DHL Air UK
CZ|CSN|China Southern Airlines|CHINA SOUTHERN|China|
CY|CYP|Cyprus Airways|CYPRUS|Cyprus|
CX|CPA|Cathay Pacific|CATHAY|Hong Kong|
CW|CWM|Air Marshall Islands|AIR MARSHALLS|Marshall Islands|
CV|CVA|Air Chathams|CHATHAM|New Zealand|
CV|CLX|Cargolux|CARGOLUX|Luxembourg|
CU|CUB|Cubana de Aviación|CUBANA|Cuba|
CT|CAT|Civil Air Transport|Mandarin|Taiwan|defunct
CS|CMI|Continental Micronesia|AIR MIKE|United States|
CQ|CCW|Central Charter|CENTRAL CHARTER|Czech Republic|
CQ|EXL|Sunshine Express Airlines||Australia|
CP|CDN|Canadian Airlines|CANADIAN|Canada|defunct
CP|CPC|Canadian Pacific Airlines|EMPRESS|Canada|ICAO Code and callsign no longer allocated
CP|CPZ|Compass Airlines|COMPASS ROSE|United States|
CO|COA|Continental Airlines|CONTINENTAL|United States|ICAO Code and callsign withdrawn
CO||Continental Express|JETLINK|United States|
CN||Islands Nationair||Papua New Guinea|
CN|WWD|Westward Airways|WESTWARD|United States|
CM|CMP|Copa Airlines|COPA|Panama|
CL|CLH|Lufthansa CityLine|HANSALINE|Germany|
CK|CKK|China Cargo Airlines|CARGO KING|China|
CJ|CFE|BA CityFlyer|FLYER|United Kingdom|
CJ|CBF|China Northern Airlines|CHINA NORTHERN|China|defunct.
CJ|CFE|CityFlyer Express|FLYER|United Kingdom|Defunct, ICAO code in use by BA CityFlyer
CI|CAL|China Airlines|DYNASTY|Taiwan|
CH|BMJ|Bemidji Airlines|BEMIDJI|United States|
CG|TOK|Airlines PNG|BALUS|Papua New Guinea|
CF|SDR|City Airline|SWEDESTAR|Sweden|
CE|NTW|Nationwide Airlines|NATIONWIDE|South Africa|
CD|CND|Corendon Dutch Airlines|DUTCH CORENDON|Netherlands|
CC|ABD|Air Atlanta Icelandic|ATLANTA|Iceland|
CC|MCK|Macair Airlines||Australia|
CB*|KFS|Kalitta Charters II|KALITTA|United States|Operates B727-200s & DC9s
CA|CCA|Air China|AIR CHINA|China|
C9|RUS|Cirrus Airlines|CIRRUS AIR|Germany|defunct
C8|ICV|Cargolux Italia|CARGO MED|Italy|
C8|WDY|Chicago Jet Group|WINDY CITY|United States|
C7|CIN|Cinnamon Air|CINNAMON|Sri Lanka|
C7|RLE|Rico Linhas Aéreas|RICO|Brazil|
C6|CJA|CanJet|CANJET|Canada|
C5|UCA|CommutAir|COMMUTAIR|United States|
C4|IMX|Zimex Aviation|ZIMEX|Switzerland|
C4|IMX|Zimex Aviation|ZIMEX|Switzerland|
C3|IPR|Independent Carrier (ICAR)|ICAR|Ukraine|
BZ|BDA|Blue Dart Aviation|BLUE DART|India|
BZ|KEE|Keystone Air Service|KEYSTONE|Canada|
BY|TOM|Thomson Airways|TUI AIR[48]|United Kingdom|Formerly "TOMSON"
BX|ABL|Air Busan|AIR BUSAN|Republic of Korea|
BX|CST|Coast Air|COAST CENTER|Norway|
BW|BWA|Caribbean Airlines|CARIBBEAN AIRLINES|Trinidad and Tobago|
BW|BWA|Caribbean Airlines|CARIBBEAN|Trinidad and Tobago|
BV|BPA|Blue Panorama Airlines|BLUE PANOROMA|Italy|
BU|BUN|Buryat Airlines Aircompany|BURAL|Russia|
BT|BTI|Air Baltic|AIRBALTIC|Latvia|
BS|BIH|British International Helicopters|BRINTEL|United Kingdom|
BR|EVA|EVA Air|EVA|Taiwan|
BQ|ROM|Aeromar Lineas Aereas Dominicanas|BRAVO QUEBEC|Dominican Republic|defunct
BQ|BTL|Baltia Air Lines|BALTIA|United States|Callsign changed from "BALTIA FLIGHT" in 2015[8]
BP|BOT|Air Botswana|BOTSWANA|Botswana|
BO|BBW|BB Airways|BEEBEE AIRWAYS|Nepal|
BO|BBD|Bluebird Nordic|BLUE CARGO|Iceland|
BO|BOU|Bouraq Indonesia Airlines|BOURAQ|Indonesia|
BN|BNF|Braniff International Airways|Braniff|United States|defunct
BN||Forward Air International Airlines||United States|
BN|HZA|Horizon Airlines|HORIZON|Australia|defunct
BM||Air Sicilia||Italy|defunct
BM|BMR|BMI Regional|MIDLAND|United Kingdom|
BL|PIC|Pacific Airlines|PACIFIC AIRLINES|Vietnam|
BK|PDC|Potomac Air|DISTRICT|United States|
BJ|LBT|Nouvel Air Tunisie|NOUVELAIR|Tunisia|
BI|RBA|Royal Brunei Airlines|BRUNEI|Brunei|
BH||Hawkair||Canada|defunct since 2016
BG|BBC|Biman Bangladesh Airlines|BANGLADESH|Bangladesh|
BF|RSR|Aero-Service|CONGOSERV|Republic of the Congo|
BE|BEE|Flybe|JERSEY|United Kingdom|
BD|BMA|BMI|MIDLAND|United Kingdom|Ceased operations
BC|SKY|Skymark Airlines|SKYMARK|Japan|
BB|SBS|Seaborne Airlines|SEABORNE|United States|
BA|BAW|British Airways|SPEEDBIRD|United Kingdom|
B9|BGD|Air Bangladesh|AIR BANGLA|Bangladesh|defunct
B8|ERT|Eritrean Airlines|ERITREAN|Eritrea|
B7|UIA|UNI Air|GLORY|Taiwan|
B6|JBU|JetBlue Airways|JETBLUE|United States|
B5|FLT|Flightline|FLIGHTLINE|United Kingdom|defunct
B4|BCF|BACH Flugbetriebsges|BACH|Austria|
B4|BKA|Bankair|BANKAIR|United States|
B3|BLV|Bellview Airlines|BELLVIEW AIRLINES|Nigeria|
B2|BRU|Belavia Belarusian Airlines|BELARUS AVIA|Belarus|
AZ|AZA|Alitalia|ALITALIA|Italy|
AY|FIN|Finnair|FINNAIR|Finland|
AX|—|AmericanConnection[5]|—|United States|
AX|LOF|Trans States Airlines|WATERSKI|United States|
AW|AFW|Africa World Airlines|BLACKSTAR|Ghana|
AW|SCH|CHC Airways|SCHREINER|Netherlands|formerly Schreiner Airways. ICAO code in use by another company, call sign no longer allocated
AW|DIR|Dirgantara Air Service|DIRGANTARA|Indonesia|
AV|AVA|Avianca|AVIANCA|Colombia|
AU|AUT|Austral Líneas Aéreas|AUSTRAL|Argentina|
AT|RAM|Royal Air Maroc|ROYALAIR MAROC|Morocco|
AS|ASA|Alaska Airlines, Inc.|ALASKA|United States|
AR|ARG|Aerolíneas Argentinas|ARGENTINA|Argentina|
AQ|AAH|Aloha Airlines|ALOHA|United States|Ceased operations; former IATA code: TS
AQ|MPJ|MAP-Management and Planung|MAPJET|Austria|
AP|LAV|AlbaStar|ALBASTAR|Spain|
AO|AUZ|Australian Airlines|AUSTRALIAN|Australia|Subsidiary merged with Qantas
AN|AAA|Ansett Australia|ANSETT|Australia|defunct
AM|AMX|Aeroméxico|AEROMEXICO|Mexico|
AL|SYX|Skywalk Airlines|SKYWAY-EX|United States|(Astral Aviation)
AL|TXC|TransAVIAexport Airlines|TRANSEXPORT|Belarus|
AK|AXM|AirAsia|RED CAP|Malaysia|ICAO code no longer allocated
AK|ABR|Air Bridge Carriers|AIRBRIDGE|United Kingdom|defunct
AJ|NIG|Aero Contractors|AEROLINE|Nigeria|
AI|AIC|Air India Limited|AIRINDIA|India|
AH|DAH|Air Algérie|AIR ALGERIE|Algeria|
AG|ARU|Aruba Airlines|ARUBA|Aruba|
AF|AFR|Air France|AIRFRANS|France|
AE|AE|Air Ceylon||Sri Lanka|defunct
AE|MDA|Mandarin Airlines|MANDARIN|Taiwan|
AD|PRZ|Air Paradise International|RADISAIR|Indonesia|Defunct 2005
AD|AZU|Azul Linhas Aéreas Brasileiras|Azul|Brazil|
AC|ACA|Air Canada|AIR CANADA|Canada|
AB|BER|Air Berlin|AIR BERLIN|Germany|defunct
AA|AAL|American Airlines|AMERICAN|United States|
A9|TGZ|Georgian Airways|TAMAZI|Georgia|
A8|XAU|Aerolink Uganda|PEARL|Uganda|
A8|BGL|Benin Golf Air|BENIN GOLF|Benin|
A7|MPD|Air Plus Comet|RED COMET|Spain|
A6|LPV|Air Alps Aviation|ALPAV|Austria|
A6|HTU|Hongtu Airlines|HONGLAND|China|
A5|RLA|Airlinair|AIRLINAIR|France|
A5|HOP|Hop!|AIR HOP|France|
A4|SWD|Southern Winds Airlines|SOUTHERN WINDS|Argentina|
A3|AEE|Aegean Airlines|AEGEAN|Greece|
A2|AZI|Astra Airlines|ASTRA|Greece|
A2|CIU|Cielos Airlines|CIELOS|Peru|
A0|MCJ|Avianca Argentina|JETMAC|Argentina|Owned by Synergy Group
9Y|FGE|Fly Georgia|GEORGIA WING|Georgia|
9W|JAI|Jet Airways|JET AIRWAYS|India|
9V|VPA|Vipair Airlines|VIAIR|Kazakhstan|defunct
9U|MLD|Air Moldova|AIR MOLDOVA|Moldova|
9T|ABS|Transwest Air|ATHABASKA|Canada|
9R|VAP|Phuket Air|PHUKET AIR|Thailand|
9Q|PBA|PB Air|PEEBEE AIR|Thailand|
9O||National Airways Cameroon||Cameroon|
9M|GLR|Central Mountain Air|GLACIER|Canada|
9L|CJC|Colgan Air|COLGAN|United States|
9K|KAP|Cape Air|CAIR|United States|
9I|LLR|Alliance Air|ALLIED|India|
9I|HTA|Helitrans|SCANBIRD|Norway|
9I|LLR|Thai Sky Airlines|THAI SKY AIR|Thailand|
9E|EDV|Endeavor Air|ENDEAVOR|United States|
9E|FLG|Pinnacle Airlines|FLAGSHIP|United States|
9C|CQH|Spring Airlines|AIR SPRING|China|
9A|EZX|Eagle Express Air Charter|EAGLEXPRESS|Malaysia|
8Z|WVL|Wizz Air Bulgaria|WIZZBUL|Bulgaria|
8Y|PBU|Air Burundi|AIR-BURUNDI|Burundi|
8Y|CYZ|China Postal Airlines|CHINA POST|China|
8W?||BAX Global||	
8W|EDR|Fly All Ways|BIRDVIEW|Suriname|
8W|PWF|Private Wings Flugcharter|PRIVATE WINGS|Germany|
8V|ACP|Astral Aviation|ASTRAL CARGO|Kenya|
8V|WRF|Wright Air Service|WRIGHT FLYER|United States|
8U|AAW|Afriqiyah Airways|AFRIQIYAH|Libya|
8T|TID|Air Tindi||Canada|
8S||Scorpio Aviation||	
8Q*|BAJ|Baker Aviation|RODEO|United States|
8Q|OHY|Onur Air|ONUR AIR|Turkey|
8Q||Princess Air||	no longer assigned
8P|PCO|Pacific Coastal Airlines|PASCO|Canada|
8O|YWZ|West Coast Air|COAST AIR|Canada|
8N|NKF|Barents AirLink|NORDFLIGHT|Sweden|previously Nordkalottflyg
8M|MXL|Maxair|MAXAIR|Sweden|
8M|MMA|Myanmar Airways International|MYANMAR|Myanmar|
8L|CGP|Cargo Plus Aviation||United Arab Emirates|
8L|RHC|Redhill Aviation|REDAIR|United Kingdom|
8J|KMV|Komiinteravia|KOMIINTER|Russia|
8I||Myway Airlines||Italy|
8H|BGH|BH Air|BALKAN HOLIDAYS|Bulgaria|
8F|FFR|Fischer Air|FISCHER|Czech Republic|
8E|BRG|Bering Air|BERING AIR|United States|
8D*|SUW|Astair||Russian Federation|Name changed to Interavia Airlines
8D|EXV|FitsAir|EXPOAVIA|Sri Lanka|
8D||Servant Air||United States|
8C|ATN|Air Transport International|AIR TRANSPORT|United States|
8C|HZT|Air Horizon|HORIZON TOGO|Togo|
8C|CXI|Shanxi Airlines|SHANXI|China|
8B|GFI|Caribbean Star Airlines|CARIB STAR|Antigua and Barbuda|
8A|BMM|Atlas Blue|ATLAS BLUE|Morocco|defunct
7W|QGA|Windrose Air|QUADRIGA|Germany|
7T|AGV|Air Glaciers|AIR GLACIERS|Switzerland|
7T|TOB|Tobruk Air|TOBRUK AIR|Libya|
7S|RCT|Ryan Air Service|ARCTIC TRANSPORT|United States|
7R|BRB|BRA-Transportes Aéreos|BRA-TRANSPAEREOS|Brazil|
7O|GAL|Galaxy Air|GALAXY|Kyrgyzstan|
7O[49]|TVL|Travel Service|TRAVEL SERVICE|Hungary|
7N|PWD|Pawa Dominicana|Pawa Dominicana|Dominican Republic|
7N|PWD|PAWA Dominicana||Dominican Republic|
7M|MYI|Mayair|MAYAIR|Mexico|
7L|AZG|Silk Way West Airlines|SILK WEST|Azerbaijan|
7L|ERO|Sun D'Or|ECHO ROMEO|Israel|
7K|KGL|Kogalymavia Air Company|KOGALYM|Russia|
7G|SFJ|Star Flyer|STARFLYER|Japan|
7F|FAB|First Air|FIRST AIR|Canada|
7E|AWU|Sylt Air GmbH|SYLT-AIR|Germany|
7C|COY|Coyne Aviation|COYNE AIR|United Kingdom|
7C|JJA|Jeju Air|JEJU AIR|Republic of Korea|
7B|KJC|Krasnojarsky Airlines|KRASNOJARSKY AIR|Russia|defunct
7A|XRC|Express Air Cargo||Tunisia|
7A|AZY|Aztec Worldwide Airlines|AZTEC WORLD|United States|
7A|XRC|Express Air Cargo|TUNISIA CARGO|Tunisia|
6Z|UKS|Ukrainian Cargo Airways|CARGOTRANS|Ukraine|
6Y|ART|Smartlynx Airlines|SMART LYNX|Latvia|
6W|SOV|Saratov Airlines Joint Stock Company|SARATOV AIR|Russia|
6V|VGA|Air Vegas|AIR VEGAS|United States|defunct
6V|AXY|Axis Airways|AXIS|France|defunct
6V|MRW|Mars RK|AVIAMARS|Ukraine|
6U|ACX|Air Cargo Germany|LOADMASTER|Germany|defunct
6U|UKR|Air Ukraine|AIR UKRAINE|Ukraine|
6R|DRU|Alrosa Air Company|MIRNY|Russia|
6Q|SLL|Slovak Airlines|SLOV LINE|Slovakia|
6P|ISG|Club Air|CLUBAIR|Italy|
6N|NIN|Niger Airlines|NIGER AIRLINES|Niger|
6N|NRD|Nordic Regional|NORTH RIDER|Sweden|
6K|RIT|Asian Spirit|ASIAN SPIRIT|Philippines|
6J|JUB|Jubba Airways|JUBBA|Somalia|
6J|SNJ|Skynet Asia Airways|NEWSKY|Japan|
6I|IBZ|International Business Air|INTERBIZ|Sweden|was U5
6H|ISR|Israir|ISRAIR|Israel|
6G|AWW|Air Wales|RED DRAGON|United Kingdom|defunct, ICAO code no longer allocated
6E|IGO|IndiGo Airlines|IFLY|India|Interglobe Aviation
6B|BLX|TUIfly Nordic|BLUESCAN|Sweden|
6A|CHP|Aviacsa|AVIACSA|Mexico|
5Z|AFX|Airfreight Express||United Kingdom|Ceased operations 08/03/2002
5Z|BML|Bismillah Airlines|BISMILLAH|Bangladesh|IATA code in use by another company
5Z|KEM|CemAir|CEMAIR|South Africa|
5Z|GON|Gonini Air Services|GONINI|Suriname|defunct
5Y|GTI|Atlas Air|GIANT|United States|
5X|UPS|United Parcel Service|UPS|United States|
5W|AEU|Astraeus|FLYSTAR|United Kingdom|defunct, ICAO code no longer allocated
5V|UKW|Lviv Airlines|UKRAINE WEST|Ukraine|
5T|MPE|Canadian North|EMPRESS|Canada|Air Norterra
5P|LLX|Small Planet Airlines|GERMANJET|Germany|
5O|FPO|Europe Airpost|FRENCH POST|France|
5N|AUL|Nordavia|ARCHANGELSK AIR|Russia|
5M|MNT|Montserrat Airways|MONTSERRAT|Montserrat|
5M|SIB|Sibaviatrans|SIBAVIA|Russia|
5L|RSU|AeroSur|AEROSUR|Bolivia|
5K|HFY|Hi Fly|SKY FLYER|Portugal|
5J|CEB|Cebu Pacific|CEBU|Philippines|
5G|SSV|Skyservice Airlines|SKYTOUR|Canada|defunct
5F|CIR|Arctic Circle Air Service|AIR ARCTIC|United States|
5F|FIA|Fly One|Fly One|Moldova|Allocated in 2016
5D|SLI|Aeroméxico Connect|COSTERA|Mexico|
5D|UDC|DonbassAero|DONBASS AERO|Ukraine|
5C|ICL|CAL Cargo Air Lines|CAL|Israel|
5A|AIP|Alpine Air Express|ALPINE AIR|United States|
4Y|AIB|Airbus Industrie|AIRBUS INDUSTRIE|France|
4Y|BGA|Airbus Transport International|BELUGA|France|
4Y|RBU|Airbus France|AIRBUS FRANCE|France|
4Y|UYA|Yute Air Alaska||United States|
4U|GWI|Germanwings|GERMAN WINGS|Germany|
4T|BHP|Belair Airlines|BELAIR|Switzerland|
4S|FNC|Finalair Congo|FINALAIR CONGO|Republic of the Congo|
4R|SEK|Star East Airline||Romania|
4R|HHI|Hamburg International|HAMBURG JET|Germany|
4O|AIJ|Interjet|ABC Aerolineas|Mexico|
4N|ANT|Air North Charter - Canada|AIR NORTH|Canada|
4M|DSM|LATAM Argentina|LAN AR|Argentina|
4K*|AAS|Askari Aviation|AL-ASS|Pakistan|
4H|UBD|United Airways|UNITED BANGLADESH|Bangladesh|
4G*||Advance Leasing Company||United States|
4G|GZP|Gazpromavia|GAZPROMAVIA|Russia|
4F|ECE|Air City|AIRCITY|Germany|
4D|ASD|Air Sinai|AIR SINAI|Egypt|
4C|ARE|Aires, Aerovías de Integración Regional, S.A.|AIRES|Colombia|renamed to LAN Colombia
4A|AKL|Air Kiribati||Kiribati|
3X|JAC|Japan Air Commuter|COMMUTER|Japan|
3W*|VNR|Wan Air|WANAIR|French Polynesia|defunct
3W|EMX|Euromanx Airways|EUROMANX|Austria|
3V|TAY|TNT Airways|QUALITY|Belgium|
3U|CSC|Sichuan Airlines|SI CHUAN|China|
3T|URN|Turan Air|TURAN|Azerbaijan|
3S*|AEN|Aeroland Airways||Greece|defunct, ICAO code no longer allocated
3S|BOX|Aerologic|GERMAN CARGO|Germany|
3S|GUY|Air Guyane Express|GREEN BIRD|French Guyana|
3R|GAI|Moskovia Airlines|GROMOV AIRLINE|Russia|JSC
3Q|CYH|China Yunnan Airlines|YUNNAN|China|defunct
3Q|KCH|KC International Airlines|CAM AIR|Cambodia|
3P|TNM|Tiara Air|TIARA|Aruba|
3O|MAC|Air Arabia Maroc|ARABIA MAROC|Morocco|This ICAO designator was previously used by Malta Air Charter
3N|URG|Air Urga|URGA|Ukraine|
3L|ISK|Intersky|INTERSKY|Austria|
3K|JSA|Jetstar Asia Airways|JETSTAR ASIA|Singapore|
3J|JUB|Jubba Airways||Kenya|Registered in Kenya but operates in Somalia|
3J|AAQ|Air Alliance|LIAISON|Canada|defunct
3J|WZP|Zip|ZIPPER|Canada|ICAO Code and callsign no longer allocated
3G|AYZ|Atlant-Soyuz Airlines|ATLANT-SOYUZ|Russia|defunct
3C|CMV|Calima Aviación|CALIMA|Spain|
3C|CEA|RegionsAir|CORP-X|United States|formerly Corporate Airlines
2Z|CGN|Chang An Airlines|CHANGAN|China|
2W|WLC|Welcome Air|WELCOMEAIR|Austria|
2V*||Amtrak||United States|Train services only
2U|GIP|Air Guinee Express|FUTURE EXPRESS|Guinea|
2T|HAM|Haiti Ambassador Airlines||Haiti|
2S|SDY|Island Express|SANDY ISLE|United States|
2S||Star Equatorial Airlines||Guinea|
2S|TGR|Satgur Air Transport|SATGURAIR|Liberia|defunct
2R||Via Rail Canada||Canada|
2Q|SNC|Air Cargo Carriers|NIGHT CARGO|United States|
2P|GAP|Air Philippines|ORIENT PACIFIC|Philippines|
2O|RNE|Air Salone|AIR SALONE|Sierra Leone|
2N|NTJ|NextJet|NEXTJET|Sweden|
2N|UMK|Yuzhmashavia|YUZMASH|Ukraine|
2M|MDV|Moldavian Airlines|MOLDAVIAN|Moldova|
2L|OAW|Helvetic Airways|HELVETIC|Switzerland|
2K|GLG|Aerogal|AEROGAL|Ecuador|Aerolíneas Galápagos SA
2J|VBW|Air Burkina|BURKINA|Burkina Faso|
2H||Thalys||Belgium|Not an airline (train).
2G*|MRR|San Juan Airlines|MARINER|United States|
2G|CRG|Cargoitalia|WHITE PELICAN|Italy|
2F|FTA|Frontier Flying Service|FRONTIER-AIR|United States|
2D|AOG|Aero VIP|AVIP|Argentina|defunct
2C||SNCF||France|
2B|AWT|Albawings|ALBAWINGS|Albania|
2A||Deutsche Bahn||Germany|
1Z|APD|Sabre Pacific||Australia|
1Y||Electronic Data Systems||United States|
1U||ITA Software||United States|Computer reservation system
1U||Polyot Sirena||Russia|
1T||Hitit Computer Services||Turkey|Computer reservation system
1T|BUC|Bulgarian Air Charter|BULGARIAN CHARTER|Bulgaria|
1S||Sabre||United States|
1R||Hainan Phoenix Information Systems||China|
1Q||Sirena||Russia|
1P||Worldspan||United States|
1N||Navitaire||United States|
1M||JSC Transport Automated Information Systems||Russia|
1L|OSY|Open Skies Consultative Commission|OPEN SKIES|United States|
1K||Southern Cross Distribution||Australia|
1K||Sutra||United States|
1I|AMB|Deutsche Rettungsflugwacht|CIVIL AIR AMBULANCE|Germany|
1I|EJA|NetJets|EXECJET|United States|
1I|NVR|Novair|NAVIGATOR|Sweden|
1I|NJE|NetJets Europe|FRACTION|Portugal|
1I||Pegasus Hava Tasimaciligi|Sunturk|Turkey|
1I||Sierra Nevada Airlines||United States|
